TICKER,CUSIP,OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,ANNTIMS,ACTDATS,ACTTIMS,VALUE,CURR_ACT,USFIRM
IBM,45920010,IBM,INTL BUS MACH,2005-12-31,CSH,QTR,2006-01-18,8:27:00,2006-01-18,8:27:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-03-31,CSH,QTR,2006-04-18,16:32:00,2006-04-18,16:32:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-06-30,CSH,QTR,2006-07-18,16:09:00,2006-07-18,16:09:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-09-30,CSH,QTR,2006-10-17,16:22:08,2006-10-17,16:22:08,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-12-31,CSH,QTR,2007-01-19,8:36:28,2007-01-19,8:36:28,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-03-31,CSH,QTR,2007-04-17,16:17:00,2007-04-17,16:24:24,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-06-30,CSH,QTR,2007-07-18,16:04:00,2007-07-18,16:26:44,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-09-30,CSH,QTR,2007-10-16,16:08:00,2007-10-16,16:40:18,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-12-31,CSH,QTR,2008-01-17,16:07:00,2008-01-17,16:35:11,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-03-31,CSH,QTR,2008-04-16,16:07:00,2008-04-16,16:32:12,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-06-30,CSH,QTR,2008-07-17,4:06:00,2008-07-17,16:31:30,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-09-30,CSH,QTR,2008-10-16,16:20:00,2008-10-16,16:23:45,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-12-31,CSH,QTR,2009-01-20,16:09:00,2009-01-20,16:45:36,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-03-31,CSH,QTR,2009-04-20,7:43:00,2009-04-20,17:18:18,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-06-30,CSH,QTR,2009-07-16,16:05:00,2009-07-16,16:16:35,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-09-30,CSH,QTR,2009-10-15,16:03:00,2009-10-15,16:13:53,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-12-31,CSH,QTR,2010-01-19,16:05:00,2010-01-19,16:13:28,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-03-31,CSH,QTR,2010-04-19,16:09:00,2010-04-19,16:19:26,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-06-30,CSH,QTR,2010-07-19,16:08:00,2010-07-19,16:14:22,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-09-30,CSH,QTR,2010-10-18,16:08:00,2010-10-18,16:15:05,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-12-31,CSH,QTR,2011-01-18,16:10:00,2011-01-18,16:20:24,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-03-31,CSH,QTR,2011-04-19,16:06:00,2011-04-19,16:09:42,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-06-30,CSH,QTR,2011-07-18,16:08:00,2011-07-18,16:15:21,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-09-30,CSH,QTR,2011-10-17,16:12:00,2011-10-17,16:17:23,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-12-31,CSH,QTR,2012-01-19,16:04:00,2012-01-19,16:15:23,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-03-31,CSH,QTR,2012-04-17,16:08:00,2012-04-17,16:14:42,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-06-30,CSH,QTR,2012-07-18,16:06:00,2012-07-18,16:12:22,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-09-30,CSH,QTR,2012-10-16,16:11:00,2012-10-16,16:17:19,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-12-31,CSH,QTR,2013-01-22,16:06:00,2013-01-22,16:15:16,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-03-31,CSH,QTR,2013-04-18,16:05:00,2013-04-18,16:12:25,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-06-30,CSH,QTR,2013-07-17,16:07:00,2013-07-17,16:17:37,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-09-30,CSH,QTR,2013-10-16,16:04:00,2013-10-16,16:07:26,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-12-31,CSH,QTR,2014-01-21,16:05:00,2014-01-21,16:14:58,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-03-31,CSH,QTR,2014-04-16,16:07:00,2014-04-16,16:53:24,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-06-30,CSH,QTR,2014-07-17,16:07:00,2014-07-17,16:22:55,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-09-30,CSH,QTR,2014-10-20,7:00:00,2014-10-20,7:13:29,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-12-31,CSH,QTR,2015-01-20,16:06:00,2015-01-20,16:16:31,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-03-31,CSH,QTR,2015-04-20,16:05:00,2015-04-20,16:13:57,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-06-30,CSH,QTR,2015-07-20,16:03:00,2015-07-20,16:14:11,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-09-30,CSH,QTR,2015-10-19,16:04:00,2015-10-19,16:10:18,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-12-31,CSH,QTR,2016-01-19,16:06:00,2016-01-19,16:13:14,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-03-31,CSH,QTR,2016-04-18,16:08:00,2016-04-18,16:20:53,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-06-30,CSH,QTR,2016-07-18,16:09:00,2016-07-18,16:29:40,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-09-30,CSH,QTR,2016-10-17,16:11:00,2016-10-17,16:17:56,,USD,1
IBM,45920010,IBM,IBM,2016-12-31,CSH,QTR,2017-01-19,16:08:00,2017-01-19,16:19:18,,USD,1
IBM,45920010,IBM,IBM,2017-03-31,CSH,QTR,2017-04-18,16:06:00,2017-04-18,16:13:26,,USD,1
IBM,45920010,IBM,IBM,2017-06-30,CSH,QTR,2017-07-18,16:06:00,2017-07-18,16:13:15,,USD,1
IBM,45920010,IBM,IBM,2017-09-30,CSH,QTR,2017-10-17,16:11:00,2017-10-17,16:22:39,,USD,1
IBM,45920010,IBM,IBM,2017-12-31,CSH,QTR,2018-01-18,16:05:00,2018-01-18,16:25:16,,USD,1
IBM,45920010,IBM,IBM,2018-03-31,CSH,QTR,2018-04-17,16:08:00,2018-04-17,16:09:00,,USD,1
IBM,45920010,IBM,IBM,2018-06-30,CSH,QTR,2018-07-18,16:03:00,2018-07-18,16:23:07,,USD,1
IBM,45920010,IBM,IBM,2018-09-30,CSH,QTR,2018-10-16,16:07:00,2018-10-16,16:31:14,,USD,1
IBM,45920010,IBM,IBM,2018-12-31,CSH,QTR,2019-01-22,16:07:00,2019-01-22,16:27:22,,USD,1
IBM,45920010,IBM,IBM,2019-03-31,CSH,QTR,2019-04-16,16:05:00,2019-04-16,16:19:03,,USD,1
IBM,45920010,IBM,IBM,2019-06-30,CSH,QTR,2019-07-17,16:12:00,2019-07-17,16:29:15,,USD,1
IBM,45920010,IBM,IBM,2019-09-30,CSH,QTR,2019-10-16,16:09:00,2019-10-16,16:23:40,,USD,1
IBM,45920010,IBM,IBM,2019-12-31,CSH,QTR,2020-01-21,16:04:00,2020-01-21,16:43:31,,USD,1
IBM,45920010,IBM,IBM,2020-03-31,CSH,QTR,2020-04-20,16:08:00,2020-04-20,16:39:39,,USD,1
IBM,45920010,IBM,IBM,2020-06-30,CSH,QTR,2020-07-20,16:05:00,2020-07-20,16:22:39,,USD,1
IBM,45920010,IBM,IBM,2020-09-30,CSH,QTR,2020-10-19,16:12:00,2020-10-19,16:33:40,,USD,1
IBM,45920010,IBM,IBM,2020-12-31,CSH,QTR,2021-01-21,16:16:00,2021-01-21,16:43:39,,USD,1
IBM,45920010,IBM,IBM,2021-03-31,CSH,QTR,2021-04-19,16:08:00,2021-04-19,16:30:57,,USD,1
IBM,45920010,IBM,IBM,2021-06-30,CSH,QTR,2021-07-19,16:08:00,2021-07-19,16:29:59,,USD,1
IBM,45920010,IBM,IBM,2021-09-30,CSH,QTR,2021-10-20,16:08:00,2021-10-20,16:34:51,,USD,1
IBM,45920010,IBM,IBM,2021-12-31,CSH,QTR,2022-01-24,16:08:00,2022-01-24,17:03:58,,USD,1
IBM,45920010,IBM,IBM,2022-03-31,CSH,QTR,2022-04-19,16:08:00,2022-04-19,16:36:18,,USD,1
IBM,45920010,IBM,IBM,2022-06-30,CSH,QTR,2022-07-18,16:08:00,2022-07-18,16:32:21,,USD,1
IBM,45920010,IBM,IBM,2022-09-30,CSH,QTR,2022-10-19,16:08:00,2022-10-19,16:25:53,,USD,1
IBM,45920010,IBM,IBM,2022-12-31,CSH,QTR,2023-01-25,16:08:00,2023-01-25,16:46:59,,USD,1
IBM,45920010,IBM,IBM,2023-03-31,CSH,QTR,2023-04-19,16:08:00,2023-04-19,16:32:22,,USD,1
IBM,45920010,IBM,IBM,2023-06-30,CSH,QTR,2023-07-19,16:08:00,2023-07-19,16:29:09,,USD,1
IBM,45920010,IBM,IBM,2023-09-30,CSH,QTR,2023-10-25,16:08:00,2023-10-25,16:53:48,,USD,1
IBM,45920010,IBM,IBM,2023-12-31,CSH,QTR,2024-01-24,16:10:00,2024-01-24,16:32:20,,USD,1
IBM,45920010,IBM,IBM,2024-03-31,CSH,QTR,2024-04-24,16:08:00,2024-06-07,6:29:43,,USD,1
IBM,45920010,IBM,IBM,2024-06-30,CSH,QTR,2024-07-24,16:08:00,2024-07-24,16:31:02,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-03-31,DPS,QTR,2000-04-18,16:16:00,2000-04-18,16:16:00,0.12,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-06-30,DPS,QTR,2000-07-19,16:26:00,2000-07-19,16:26:00,0.13,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-09-30,DPS,QTR,2000-10-17,16:26:00,2000-10-17,16:26:00,0.13,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-12-31,DPS,QTR,2001-01-17,16:17:00,2001-01-17,16:17:00,0.13,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-03-31,DPS,QTR,2001-04-18,17:07:00,2001-04-18,17:07:00,0.13,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-06-30,DPS,QTR,2001-07-18,16:20:00,2001-07-18,17:18:00,0.14,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-09-30,DPS,QTR,2001-10-16,16:14:00,2001-10-17,3:32:00,0.14,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-12-31,DPS,QTR,2002-01-17,18:35:00,2002-01-17,18:35:00,0.14,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-03-31,DPS,QTR,2002-04-17,17:03:00,2002-04-17,17:03:00,0.14,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-06-30,DPS,QTR,2002-07-17,19:04:00,2002-07-17,19:09:00,0.15,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-09-30,DPS,QTR,2002-10-16,15:18:00,2002-10-17,19:05:00,0.15,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-12-31,DPS,QTR,2003-01-16,17:29:00,2003-01-16,17:29:00,0.15,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-03-31,DPS,QTR,2003-04-14,16:21:00,2003-04-14,16:21:00,0.15,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-06-30,DPS,QTR,2003-07-16,16:37:00,2003-07-16,16:37:00,0.16,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-09-30,DPS,QTR,2003-10-15,16:14:00,2003-10-15,16:14:00,0.16,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-12-31,DPS,QTR,2004-01-15,7:38:00,2004-01-15,7:38:00,0.16,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-03-31,DPS,QTR,2004-04-15,16:11:00,2004-04-15,16:11:00,0.16,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-06-30,DPS,QTR,2004-07-15,16:13:00,2004-07-15,16:13:00,0.18,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-09-30,DPS,QTR,2004-10-18,16:06:00,2004-10-18,16:06:00,0.18,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-12-31,DPS,QTR,2005-01-18,16:19:00,2005-01-18,16:19:00,0.18,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-03-31,DPS,QTR,2005-04-14,16:22:00,2005-04-14,16:22:00,0.18,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-06-30,DPS,QTR,2005-07-18,16:19:00,2005-07-18,16:19:00,0.2,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-09-30,DPS,QTR,2005-10-17,16:48:00,2005-10-17,16:48:00,0.2,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-12-31,DPS,QTR,2006-01-18,8:27:00,2006-01-18,8:27:00,0.2,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-03-31,DPS,QTR,2006-04-18,16:09:00,2006-04-18,16:32:00,0.2,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-06-30,DPS,QTR,2006-07-18,16:09:00,2006-07-18,16:09:00,0.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-09-30,DPS,QTR,2006-10-17,16:11:00,2006-10-17,16:22:08,0.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-12-31,DPS,QTR,2007-01-18,16:07:00,2007-01-19,8:36:28,0.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-03-31,DPS,QTR,2007-04-17,16:17:00,2007-04-17,16:24:24,0.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-06-30,DPS,QTR,2007-07-18,16:04:00,2007-07-18,16:26:44,0.4,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-09-30,DPS,QTR,2007-10-16,16:08:00,2007-10-16,16:40:18,0.4,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-12-31,DPS,QTR,2008-01-17,16:07:00,2008-01-17,16:35:11,0.4,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-03-31,DPS,QTR,2008-04-16,16:07:00,2008-04-16,16:32:12,0.4,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-06-30,DPS,QTR,2008-07-17,4:06:00,2008-07-17,16:31:30,0.5,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-09-30,DPS,QTR,2008-10-16,16:20:00,2008-10-16,16:23:45,0.5,USD,1
IBM,45920010,IBM,INTL BUS MACH,2008-12-31,DPS,QTR,2009-01-20,16:09:00,2009-01-20,16:45:36,0.5,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-03-31,DPS,QTR,2009-04-20,7:43:00,2009-04-20,17:18:18,0.5,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-06-30,DPS,QTR,2009-07-16,16:05:00,2009-07-16,16:16:35,0.55,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-09-30,DPS,QTR,2009-10-15,16:03:00,2009-10-15,16:13:53,0.55,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-12-31,DPS,QTR,2010-01-19,16:05:00,2010-01-19,16:13:28,0.55,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-03-31,DPS,QTR,2010-04-19,16:09:00,2010-04-19,16:19:26,0.55,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-06-30,DPS,QTR,2010-07-19,16:08:00,2010-07-19,16:14:22,0.65,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-09-30,DPS,QTR,2010-10-18,16:08:00,2010-10-18,16:15:05,0.65,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-12-31,DPS,QTR,2011-01-18,16:10:00,2011-01-18,16:20:24,0.65,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-03-31,DPS,QTR,2011-04-19,16:06:00,2011-04-19,16:09:42,0.65,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-06-30,DPS,QTR,2011-07-18,16:08:00,2011-07-18,16:15:21,0.75,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-09-30,DPS,QTR,2011-10-17,16:12:00,2011-10-17,16:17:23,0.75,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-12-31,DPS,QTR,2012-01-19,16:04:00,2012-01-19,16:15:23,0.75,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-03-31,DPS,QTR,2012-04-17,16:08:00,2012-04-17,16:14:42,0.75,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-06-30,DPS,QTR,2012-07-18,16:06:00,2012-07-20,4:36:17,0.85,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-09-30,DPS,QTR,2012-10-16,16:11:00,2012-10-17,10:20:59,0.85,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-12-31,DPS,QTR,2013-01-22,16:06:00,2013-02-28,10:56:04,0.85,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-03-31,DPS,QTR,2013-04-18,16:05:00,2013-05-16,14:23:25,0.85,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-06-30,DPS,QTR,2013-07-17,16:07:00,2013-08-02,15:02:20,0.95,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-09-30,DPS,QTR,2013-10-16,16:04:00,2013-10-30,13:57:56,0.95,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-12-31,DPS,QTR,2014-01-21,16:05:00,2014-01-21,16:14:58,0.95,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-03-31,DPS,QTR,2014-04-16,16:07:00,2014-04-16,16:53:24,0.95,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-06-30,DPS,QTR,2014-07-17,16:07:00,2014-07-17,16:22:55,1.1,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-09-30,DPS,QTR,2014-10-20,7:00:00,2014-10-20,7:13:29,1.1,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-12-31,DPS,QTR,2015-01-20,16:06:00,2015-01-20,16:16:31,1.1,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-03-31,DPS,QTR,2015-04-20,16:05:00,2015-04-20,16:13:57,1.1,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-06-30,DPS,QTR,2015-07-20,16:03:00,2015-07-20,16:14:11,1.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-09-30,DPS,QTR,2015-10-19,16:04:00,2015-10-19,16:10:18,1.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-12-31,DPS,QTR,2016-01-19,16:06:00,2016-01-19,16:13:14,1.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-03-31,DPS,QTR,2016-04-18,16:08:00,2016-04-18,16:20:53,1.3,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-06-30,DPS,QTR,2016-07-18,16:09:00,2016-07-18,16:29:40,1.4,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-09-30,DPS,QTR,2016-10-17,16:11:00,2016-10-17,16:17:56,1.4,USD,1
IBM,45920010,IBM,IBM,2016-12-31,DPS,QTR,2017-01-19,16:08:00,2017-01-19,16:19:18,1.4,USD,1
IBM,45920010,IBM,IBM,2017-03-31,DPS,QTR,2017-04-18,16:06:00,2017-04-18,16:13:26,1.4,USD,1
IBM,45920010,IBM,IBM,2017-06-30,DPS,QTR,2017-07-18,16:06:00,2017-07-18,16:13:15,1.5,USD,1
IBM,45920010,IBM,IBM,2017-09-30,DPS,QTR,2017-10-17,16:11:00,2017-10-17,16:22:39,1.5,USD,1
IBM,45920010,IBM,IBM,2017-12-31,DPS,QTR,2018-01-18,16:05:00,2018-01-18,16:25:16,1.5,USD,1
IBM,45920010,IBM,IBM,2018-03-31,DPS,QTR,2018-04-17,16:08:00,2018-04-17,16:09:00,1.5,USD,1
IBM,45920010,IBM,IBM,2018-06-30,DPS,QTR,2018-07-18,16:03:00,2018-07-18,16:23:07,1.57,USD,1
IBM,45920010,IBM,IBM,2018-09-30,DPS,QTR,2018-10-16,16:07:00,2018-10-16,16:31:14,1.57,USD,1
IBM,45920010,IBM,IBM,2018-12-31,DPS,QTR,2019-01-22,16:07:00,2019-01-22,16:27:22,1.57,USD,1
IBM,45920010,IBM,IBM,2019-03-31,DPS,QTR,2019-04-16,16:05:00,2019-04-16,16:19:03,1.57,USD,1
IBM,45920010,IBM,IBM,2019-06-30,DPS,QTR,2019-07-17,16:12:00,2019-07-17,16:29:15,1.62,USD,1
IBM,45920010,IBM,IBM,2019-09-30,DPS,QTR,2019-10-16,16:09:00,2019-10-16,16:23:40,1.62,USD,1
IBM,45920010,IBM,IBM,2019-12-31,DPS,QTR,2020-01-21,16:04:00,2020-01-21,16:43:31,1.62,USD,1
IBM,45920010,IBM,IBM,2020-03-31,DPS,QTR,2020-04-20,16:08:00,2020-04-20,16:39:39,1.62,USD,1
IBM,45920010,IBM,IBM,2020-06-30,DPS,QTR,2020-07-20,16:05:00,2020-07-20,16:22:39,1.63,USD,1
IBM,45920010,IBM,IBM,2020-09-30,DPS,QTR,2020-10-19,16:12:00,2020-10-19,16:33:40,1.63,USD,1
IBM,45920010,IBM,IBM,2020-12-31,DPS,QTR,2021-01-21,16:16:00,2021-01-21,16:43:39,1.63,USD,1
IBM,45920010,IBM,IBM,2021-03-31,DPS,QTR,2021-04-19,16:08:00,2021-04-19,16:30:57,1.63,USD,1
IBM,45920010,IBM,IBM,2021-06-30,DPS,QTR,2021-07-19,16:08:00,2021-07-19,16:29:59,1.64,USD,1
IBM,45920010,IBM,IBM,2021-09-30,DPS,QTR,2021-10-20,16:08:00,2021-10-20,16:34:51,1.64,USD,1
IBM,45920010,IBM,IBM,2021-12-31,DPS,QTR,2022-01-24,16:08:00,2022-01-24,17:03:58,,USD,1
IBM,45920010,IBM,IBM,2022-03-31,DPS,QTR,2022-04-19,16:08:00,2022-04-19,16:36:18,,USD,1
IBM,45920010,IBM,IBM,2022-06-30,DPS,QTR,2022-07-18,16:08:00,2022-07-18,16:32:21,,USD,1
IBM,45920010,IBM,IBM,2022-09-30,DPS,QTR,2022-10-19,16:08:00,2022-10-19,16:25:53,,USD,1
IBM,45920010,IBM,IBM,2022-12-31,DPS,QTR,2023-01-25,16:08:00,2023-01-25,16:46:59,,USD,1
IBM,45920010,IBM,IBM,2023-03-31,DPS,QTR,2023-04-19,16:08:00,2023-04-19,16:32:22,,USD,1
IBM,45920010,IBM,IBM,2023-06-30,DPS,QTR,2023-07-19,16:08:00,2023-07-19,16:29:09,1.66,USD,1
IBM,45920010,IBM,IBM,2023-09-30,DPS,QTR,2023-10-25,16:08:00,2023-10-25,16:53:48,1.66,USD,1
IBM,45920010,IBM,IBM,2023-12-31,DPS,QTR,2024-01-24,16:10:00,2024-01-24,16:32:20,1.66,USD,1
IBM,45920010,IBM,IBM,2024-03-31,DPS,QTR,2024-04-24,16:08:00,2024-06-07,6:29:43,1.66,USD,1
IBM,45920010,IBM,IBM,2024-06-30,DPS,QTR,2024-07-24,16:08:00,2024-07-24,16:31:02,1.67,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-03-31,EBG,QTR,2000-04-18,16:16:00,2000-04-18,16:16:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-06-30,EBG,QTR,2000-07-19,16:26:00,2000-07-19,16:26:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-09-30,EBG,QTR,2000-10-17,16:26:00,2000-10-17,16:26:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2000-12-31,EBG,QTR,2001-01-17,16:17:00,2001-01-17,16:17:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-03-31,EBG,QTR,2001-04-18,17:07:00,2001-04-18,17:07:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-06-30,EBG,QTR,2001-07-18,17:18:00,2001-07-18,17:18:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-09-30,EBG,QTR,2001-11-02,15:39:00,2001-11-02,15:39:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2001-12-31,EBG,QTR,2002-01-17,18:35:00,2002-01-17,18:35:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-03-31,EBG,QTR,2002-04-17,17:03:00,2002-04-17,17:03:00,0.68,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-06-30,EBG,QTR,2002-07-17,19:04:00,2002-07-17,19:09:00,0.89,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-09-30,EBG,QTR,2002-10-16,15:18:00,2002-10-17,18:31:00,0.99,USD,1
IBM,45920010,IBM,INTL BUS MACH,2002-12-31,EBG,QTR,2003-01-16,17:29:00,2003-01-16,17:29:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-03-31,EBG,QTR,2003-04-14,16:21:00,2003-04-14,16:21:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-06-30,EBG,QTR,2003-07-16,16:37:00,2003-07-16,16:37:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-09-30,EBG,QTR,2003-10-15,16:14:00,2003-10-15,16:14:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2003-12-31,EBG,QTR,2004-01-15,7:38:00,2004-01-15,7:38:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-03-31,EBG,QTR,2004-04-15,16:11:00,2004-04-15,16:11:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-06-30,EBG,QTR,2004-07-15,16:13:00,2004-07-15,16:13:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-09-30,EBG,QTR,2004-10-18,16:06:00,2004-10-18,16:06:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2004-12-31,EBG,QTR,2005-01-18,16:19:00,2005-01-18,16:19:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-03-31,EBG,QTR,2005-04-14,16:22:00,2005-04-14,16:22:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-06-30,EBG,QTR,2005-07-18,16:19:00,2005-07-18,16:19:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-09-30,EBG,QTR,2005-10-17,16:48:00,2005-10-17,16:48:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2005-12-31,EBG,QTR,2006-01-18,8:27:00,2006-01-18,8:27:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-03-31,EBG,QTR,2006-04-18,16:32:00,2006-04-18,16:32:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-06-30,EBG,QTR,2006-07-18,16:09:00,2006-07-18,16:09:00,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-09-30,EBG,QTR,2006-10-17,16:22:08,2006-10-17,16:22:08,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2006-12-31,EBG,QTR,2007-01-19,8:36:28,2007-01-19,8:36:28,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2007-03-31,EBG,QTR,2007-04-17,16:17:00,2007-04-17,16:24:24,,USD,1
